timestamp,time_seq,voltage,current
2025-07-18T17:56:59.191792,635,222.1,2.1
2025-07-18T17:56:59.191814,636,222.1,2.1
2025-07-18T17:56:59.191836,637,222.1,2.1
2025-07-18T17:56:59.191859,638,222.1,2.1
2025-07-18T17:56:59.191881,639,222.1,2.1
2025-07-18T17:56:59.191903,640,222.1,2.1
2025-07-18T17:56:59.321159,625,222.1,2.1
2025-07-18T17:56:59.321281,626,222.1,2.1
2025-07-18T17:56:59.321327,627,222.1,2.1
2025-07-18T17:56:59.321354,628,222.1,2.1
2025-07-18T17:56:59.321378,629,222.1,2.1
2025-07-18T17:56:59.321402,630,222.1,2.1
2025-07-18T17:56:59.321424,631,222.1,2.1
2025-07-18T17:56:59.321449,632,222.1,2.1
2025-07-18T17:56:59.321483,633,222.1,2.1
2025-07-18T17:56:59.321515,634,222.1,2.1
2025-07-18T17:56:59.321543,635,222.1,2.1
2025-07-18T17:56:59.321573,636,222.1,2.1
2025-07-18T17:56:59.321611,637,222.1,2.1
2025-07-18T17:56:59.321647,638,222.1,2.1
2025-07-18T17:56:59.321671,639,222.1,2.1
2025-07-18T17:56:59.321693,640,222.1,2.1
2025-07-18T17:56:59.321716,641,222.1,2.1
2025-07-18T17:57:00.921448,642,222.1,2.1
2025-07-18T17:57:00.921605,643,222.1,2.1
2025-07-18T17:57:00.921662,644,222.1,2.1
2025-07-18T17:57:00.921700,645,222.1,2.1
2025-07-18T17:57:00.921735,646,222.1,2.1
2025-07-18T17:57:00.921768,647,222.1,2.1
2025-07-18T17:57:00.921800,648,222.1,2.1
2025-07-18T17:57:00.921832,649,222.1,2.1
2025-07-18T17:57:00.921863,650,222.1,2.1
2025-07-18T17:57:00.921896,651,222.1,2.1
2025-07-18T17:57:00.921930,652,222.1,2.1
2025-07-18T17:57:00.921961,653,222.1,2.1
2025-07-18T17:57:00.921991,654,222.1,2.1
2025-07-18T17:57:00.922024,655,222.1,2.1
2025-07-18T17:57:01.001398,642,222.1,2.1
2025-07-18T17:57:01.001559,643,222.1,2.1
2025-07-18T17:57:01.001746,644,222.1,2.1
2025-07-18T17:57:01.001800,645,222.1,2.1
2025-07-18T17:57:01.001844,646,222.1,2.1
2025-07-18T17:57:01.001884,647,222.1,2.1
2025-07-18T17:57:01.001922,648,222.1,2.1
2025-07-18T17:57:01.001960,649,222.1,2.1
2025-07-18T17:57:01.001998,650,222.1,2.1
2025-07-18T17:57:01.002038,651,222.1,2.1
2025-07-18T17:57:01.002078,652,222.1,2.1
2025-07-18T17:57:01.002114,653,222.1,2.1
2025-07-18T17:57:01.002154,654,222.1,2.1
2025-07-18T17:57:01.002190,655,222.1,2.1
2025-07-18T17:57:01.002228,656,222.1,2.1
2025-07-18T17:57:02.805973,657,222.1,2.1
2025-07-18T17:57:02.806093,658,222.1,2.1
2025-07-18T17:57:02.806132,659,222.1,2.1
2025-07-18T17:57:02.806160,660,222.1,2.1
2025-07-18T17:57:02.806186,661,222.1,2.1
2025-07-18T17:57:02.806210,662,222.1,2.1
2025-07-18T17:57:02.806234,663,222.1,2.1
2025-07-18T17:57:02.806258,664,222.1,2.1
2025-07-18T17:57:02.806281,665,222.1,2.1
2025-07-18T17:57:02.806308,666,222.1,2.1
2025-07-18T17:57:02.806331,667,222.1,2.1
2025-07-18T17:57:02.806354,668,222.1,2.1
2025-07-18T17:57:02.806376,669,222.1,2.1
2025-07-18T17:57:02.806399,670,222.1,2.1
2025-07-18T17:57:02.806422,671,222.1,2.1
2025-07-18T17:57:04.441111,672,222.1,2.1
2025-07-18T17:57:04.441251,673,222.1,2.1
2025-07-18T17:57:04.441290,674,222.1,2.1
