timestamp,seq_num,voltage,current
2025-08-16T02:51:35.346847,179,2.07,0.12
2025-08-16T02:51:35.346854,180,6.19,0.36
2025-08-16T02:51:35.346862,181,4.14,0.24
2025-08-16T02:51:35.346869,182,8.22,0.48
2025-08-16T02:51:35.346873,183,13.14,0.76
2025-08-16T02:51:35.346877,184,3.11,0.18
2025-08-16T02:51:35.346881,185,7.21,0.42
2025-08-16T02:51:35.346885,186,10.22,0.59
2025-08-16T02:51:35.346890,187,14.08,0.82
2025-08-16T02:51:35.346894,188,12.18,0.71
2025-08-16T02:51:35.346898,189,15.94,0.93
2025-08-16T02:51:35.346903,190,6.19,0.36
2025-08-16T02:51:35.346907,191,1.03,0.06
2025-08-16T02:51:35.346911,192,14.08,0.82
2025-08-16T02:51:35.346915,193,11.2,0.65
2025-08-16T02:51:35.346920,194,15.02,0.87
2025-08-16T02:51:35.346924,195,5.17,0.3
2025-08-16T02:51:35.346973,196,9.23,0.54
2025-08-16T02:51:35.346979,197,13.14,0.76
2025-08-16T02:51:35.346984,198,11.2,0.65
2025-08-16T02:51:35.346988,199,15.02,0.87
